camera,imgtype,zoom,exposure,gain,frame,lifter,timestamp,id,plantbarcode,treatment,cartag,measurementlabel,other,image,sample,in_bounds,area,convex_hull_area,solidity,perimeter,width,height,longest_path,convex_hull_vertices,object_in_frame,ellipse_major_axis,ellipse_minor_axis,ellipse_angle,ellipse_eccentricity
10.9.1.29,none,none,none,none,none,none,2019-10-19-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-19-19-05.jpg,7,True,839.0,914.5,0.9174412247129579,133.25483322143555,25,47,506,17,True,52.96669006347656,21.291587829589844,173.5779266357422,0.9156481346499737
10.9.1.29,none,none,none,none,none,none,2019-10-19-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-19-19-05.jpg,8,True,920.0,1021.0,0.901077375122429,160.95331752300262,52,25,352,18,True,57.051422119140625,21.449254989624023,97.31468963623047,0.9266344542184616
10.9.1.29,none,none,none,none,none,none,2019-10-19-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-19-19-05.jpg,9,True,989.0,1080.0,0.9157407407407407,154.22539567947388,57,24,394,18,True,65.16204071044922,20.624408721923828,94.98347473144531,0.948589320790113
10.9.1.29,none,none,none,none,none,none,2019-10-19-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-19-19-05.jpg,10,True,303.0,342.5,0.8846715328467153,85.01219260692596,17,31,290,17,True,33.363059997558594,12.774292945861816,12.905558586120605,0.923795049197072
10.9.1.29,none,none,none,none,none,none,2019-10-19-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-19-19-05.jpg,11,True,619.0,697.5,0.8874551971326164,126.56854152679443,37,33,308,17,True,46.11427307128906,18.130218505859375,127.99977111816406,0.9194707132759974
10.9.1.29,none,none,none,none,none,none,2019-10-19-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-19-19-05.jpg,12,True,648.0,702.0,0.9230769230769231,125.9827550649643,38,35,302,14,True,49.47314453125,17.199872970581055,49.236114501953125,0.9376203755490119
10.9.1.29,none,none,none,none,none,none,2019-10-19-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-19-19-05.jpg,13,True,973.0,1039.5,0.936026936026936,143.29646337032318,52,29,361,21,True,57.3612174987793,21.77726173400879,77.92404174804688,0.9251296546711177
10.9.1.29,none,none,none,none,none,none,2019-10-19-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-19-19-05.jpg,14,True,825.0,922.0,0.8947939262472885,144.56854152679443,42,40,345,19,True,55.0738410949707,19.676759719848633,43.94108581542969,0.9339974785727034
10.9.1.29,none,none,none,none,none,none,2019-10-19-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-19-19-05.jpg,15,True,986.0,1128.5,0.8737261852015951,172.1248904466629,49,44,401,19,True,64.30072784423828,21.064884185791016,130.30332946777344,0.9448166960078337
10.9.1.29,none,none,none,none,none,none,2019-10-19-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-19-19-05.jpg,16,True,459.0,542.5,0.8460829493087557,113.49747383594513,29,37,427,16,True,47.02639389038086,13.857080459594727,32.58924865722656,0.9556003008271482
10.9.1.29,none,none,none,none,none,none,2019-10-19-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-19-19-05.jpg,17,True,89.0,80.5,1.1055900621118013,35.31370830535889,11,11,73,10,True,10.884114265441895,9.007545471191406,137.40182495117188,0.5613382848860162
10.9.1.29,none,none,none,none,none,none,2019-10-19-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-19-19-05.jpg,18,True,709.0,835.0,0.8491017964071856,143.39696860313416,47,31,329,19,True,55.48285675048828,17.946455001831055,113.62300109863281,0.9462420284261018
10.9.1.29,none,none,none,none,none,none,2019-10-19-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-19-19-05.jpg,19,True,751.0,861.0,0.8722415795586528,157.1959581375122,42,41,347,17,True,57.1473503112793,18.19945526123047,136.35401916503906,0.9479344768745072
10.9.1.29,none,none,none,none,none,none,2019-10-19-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-19-19-05.jpg,20,True,598.0,694.0,0.861671469740634,181.13701176643372,21,45,461,16,True,50.03538513183594,17.09977912902832,7.723607540130615,0.9397895472442491
10.9.1.29,none,none,none,none,none,none,2019-10-19-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-19-19-05.jpg,21,True,888.0,993.5,0.8938097634625063,158.46803629398346,28,52,558,19,True,55.90159225463867,20.616273880004883,14.790388107299805,0.9295104296673331
10.9.1.29,none,none,none,none,none,none,2019-10-19-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-19-19-05.jpg,22,True,430.0,515.5,0.8341416100872939,107.25483322143555,31,30,376,17,True,38.343894958496094,16.01735496520996,136.41978454589844,0.9085716948334184
10.9.1.29,none,none,none,none,none,none,2019-10-19-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-19-19-05.jpg,23,True,817.0,878.5,0.9299943084803642,146.46803629398346,50,21,331,14,True,57.228736877441406,19.242250442504883,89.91301727294922,0.9417784549176008
10.9.1.29,none,none,none,none,none,none,2019-10-20-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-20-19-05.jpg,0,True,820.0,960.0,0.8541666666666666,159.88224983215332,46,31,320,17,True,41.46052169799805,26.567668914794922,95.80416107177734,0.7677125597137092
10.9.1.29,none,none,none,none,none,none,2019-10-20-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-20-19-05.jpg,1,True,688.0,739.0,0.9309878213802436,118.91168737411499,30,38,405,15,True,38.09904098510742,23.951374053955078,25.13243865966797,0.7776796146646062
10.9.1.29,none,none,none,none,none,none,2019-10-20-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-20-19-05.jpg,2,True,1521.0,1860.5,0.8175221714592852,223.5807341337204,41,66,750,20,True,64.65264129638672,32.57805633544922,17.270994186401367,0.8637656944945991
10.9.1.29,none,none,none,none,none,none,2019-10-20-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-20-19-05.jpg,3,True,758.0,821.5,0.9227023737066342,134.46803629398346,26,45,487,17,True,50.131168365478516,20.156906127929688,168.11891174316406,0.9156030862446864
10.9.1.29,none,none,none,none,none,none,2019-10-20-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-20-19-05.jpg,4,True,897.0,1019.0,0.8802747791952895,148.1248904466629,43,35,341,20,True,45.09611129760742,26.104358673095703,58.70094299316406,0.8154265707536854
10.9.1.29,none,none,none,none,none,none,2019-10-20-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-20-19-05.jpg,5,True,226.0,310.0,0.7290322580645161,118.11317121982574,29,22,217,12,True,32.54611587524414,11.494319915771484,122.65106964111328,0.935559070151478
10.9.1.29,none,none,none,none,none,none,2019-10-20-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-20-19-05.jpg,6,True,565.0,601.5,0.9393183707398172,116.66904675960541,22,39,389,16,True,45.52023696899414,16.16871452331543,12.119915962219238,0.9347909442047854
10.9.1.29,none,none,none,none,none,none,2019-10-20-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-20-19-05.jpg,7,True,1124.0,1236.5,0.9090173877881116,164.02438521385193,30,56,614,20,True,59.000484466552734,24.59002685546875,173.96868896484375,0.9090089039209954
10.9.1.29,none,none,none,none,none,none,2019-10-20-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-20-19-05.jpg,8,True,1291.0,1499.5,0.8609536512170723,194.5096664428711,60,35,426,20,True,59.40353775024414,28.38751792907715,99.72857666015625,0.8784273689295962
10.9.1.29,none,none,none,none,none,none,2019-10-20-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-20-19-05.jpg,9,True,1296.0,1483.5,0.8736097067745198,204.85281229019165,64,31,426,20,True,66.15834045410156,26.325654983520508,95.53491973876953,0.9174205894274087
10.9.1.29,none,none,none,none,none,none,2019-10-20-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-20-19-05.jpg,10,True,385.0,394.0,0.9771573604060914,85.94112491607666,17,33,337,17,True,36.04108428955078,13.549710273742676,10.69238567352295,0.9266392227075603
10.9.1.29,none,none,none,none,none,none,2019-10-20-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-20-19-05.jpg,11,True,823.0,944.0,0.871822033898305,140.22539567947388,44,37,329,18,True,50.62944030761719,21.870460510253906,125.67829132080078,0.9018873960280076
10.9.1.29,none,none,none,none,none,none,2019-10-20-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-20-19-05.jpg,12,True,942.0,1022.0,0.9217221135029354,141.63960921764374,42,39,578,16,True,48.78771209716797,24.327669143676758,48.00125503540039,0.8668072393500424
10.9.1.29,none,none,none,none,none,none,2019-10-20-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-20-19-05.jpg,13,True,1371.0,1487.5,0.9216806722689076,175.29646337032318,58,34,413,16,True,57.22346496582031,30.4447078704834,74.58363342285156,0.846724320240763
10.9.1.29,none,none,none,none,none,none,2019-10-20-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-20-19-05.jpg,14,True,1211.0,1384.5,0.8746840014445648,197.4385987520218,48,48,628,21,True,57.16299057006836,26.828113555908203,43.72297286987305,0.8830246413033893
10.9.1.29,none,none,none,none,none,none,2019-10-20-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-20-19-05.jpg,15,True,1275.0,1547.5,0.8239095315024233,219.82337474822998,53,50,455,20,True,62.008934020996094,28.14696502685547,133.59487915039062,0.89104351257773
10.9.1.29,none,none,none,none,none,none,2019-10-20-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-20-19-05.jpg,16,True,714.0,811.5,0.8798521256931608,147.9827550649643,32,44,517,19,True,49.239131927490234,18.622215270996094,31.67519187927246,0.925724113975227
10.9.1.29,none,none,none,none,none,none,2019-10-20-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-20-19-05.jpg,17,True,109.0,95.5,1.1413612565445026,37.31370830535889,12,11,109,10,True,11.88306713104248,10.129462242126465,123.91610717773438,0.5228442033322703
10.9.1.29,none,none,none,none,none,none,2019-10-20-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-20-19-05.jpg,18,True,1003.0,1116.5,0.8983430362740707,165.88224983215332,50,37,376,21,True,56.84580993652344,22.929950714111328,117.56483459472656,0.9150365256388796
10.9.1.29,none,none,none,none,none,none,2019-10-20-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-20-19-05.jpg,19,True,1031.0,1249.0,0.8254603682946358,183.78174459934235,48,46,378,18,True,57.256446838378906,24.663644790649414,133.9741973876953,0.9024677073320683
10.9.1.29,none,none,none,none,none,none,2019-10-20-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-20-19-05.jpg,20,True,798.0,999.5,0.7983991995997999,181.92387998104095,30,49,490,16,True,47.38437271118164,24.34571647644043,13.195342063903809,0.8579147250780871
10.9.1.29,none,none,none,none,none,none,2019-10-20-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-20-19-05.jpg,21,True,1243.0,1473.0,0.8438560760353021,213.33809351921082,34,60,663,19,True,56.543216705322266,29.090190887451172,14.010610580444336,0.8575041109235576
10.9.1.29,none,none,none,none,none,none,2019-10-20-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-20-19-05.jpg,22,True,613.0,706.5,0.867657466383581,129.15432798862457,34,36,423,17,True,43.213130950927734,19.314489364624023,141.8717498779297,0.8945545409571051
10.9.1.29,none,none,none,none,none,none,2019-10-20-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-20-19-05.jpg,23,True,1139.0,1340.5,0.8496829541215964,215.82337474822998,60,31,417,19,True,59.89097213745117,25.283769607543945,83.12165832519531,0.9065198066436226
10.9.1.29,none,none,none,none,none,none,2019-10-24-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-24-19-05.jpg,0,True,3032.0,4513.5,0.6717624903068572,476.16858983039856,74,96,984,22,True,91.20530700683594,65.30292510986328,10.931804656982422,0.6981011194393897
10.9.1.29,none,none,none,none,none,none,2019-10-24-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-24-19-05.jpg,1,True,2340.0,3378.5,0.6926150658576291,432.97848784923553,62,88,919,22,True,85.12416076660156,48.36701965332031,18.594100952148438,0.8228947777893664
10.9.1.29,none,none,none,none,none,none,2019-10-24-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-24-19-05.jpg,2,True,4900.0,7159.0,0.684453135912837,534.1147857904434,139,81,898,20,True,124.00416564941406,65.88087463378906,85.44294738769531,0.8471965904124459
10.9.1.29,none,none,none,none,none,none,2019-10-24-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-24-19-05.jpg,3,True,3231.0,5029.5,0.6424097822845213,468.81832242012024,96,81,711,18,True,88.43486022949219,65.11863708496094,64.51973724365234,0.6766054067583158
10.9.1.29,none,none,none,none,none,none,2019-10-24-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-24-19-05.jpg,4,True,3155.0,4487.5,0.7030640668523677,464.81904327869415,82,83,1066,21,True,96.73259735107422,57.255287170410156,138.4923858642578,0.8060170046054398
10.9.1.29,none,none,none,none,none,none,2019-10-24-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-24-19-05.jpg,6,True,2922.0,4561.0,0.6406489804867354,564.579115152359,100,72,687,23,True,87.6668930053711,59.630645751953125,89.8984146118164,0.7330305431259696
10.9.1.29,none,none,none,none,none,none,2019-10-24-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-24-19-05.jpg,7,True,4285.0,6474.0,0.6618782823602101,547.2447285652161,104,93,783,24,True,102.7347412109375,73.0589599609375,51.64129638671875,0.7030486914052898
10.9.1.29,none,none,none,none,none,none,2019-10-24-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-24-19-05.jpg,8,True,4797.0,7155.0,0.670440251572327,643.2725976705551,80,139,1521,25,True,123.14796447753906,65.62108612060547,2.5394301414489746,0.8462010542686828
10.9.1.29,none,none,none,none,none,none,2019-10-24-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-24-19-05.jpg,9,True,5448.0,8417.5,0.6472230472230472,610.7005722522736,104,128,1488,23,True,116.9194564819336,80.45896911621094,24.834583282470703,0.7255615956136636
10.9.1.29,none,none,none,none,none,none,2019-10-24-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-24-19-05.jpg,10,True,1944.0,2746.0,0.7079388201019665,406.8372882604599,70,61,470,16,True,63.741302490234375,49.96308517456055,71.17061614990234,0.6209608121754053
10.9.1.29,none,none,none,none,none,none,2019-10-24-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-24-19-05.jpg,11,True,3665.0,5573.0,0.6576350260183025,505.78888487815857,75,94,759,25,True,92.32064819335938,67.58695220947266,32.856231689453125,0.6812087491691076
10.9.1.29,none,none,none,none,none,none,2019-10-24-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-24-19-05.jpg,12,True,3916.0,5454.5,0.717939316160968,425.1614682674408,83,102,1094,28,True,102.37223815917969,69.68385314941406,155.92352294921875,0.7325707263538097
10.9.1.29,none,none,none,none,none,none,2019-10-24-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-24-19-05.jpg,13,True,4980.0,7437.5,0.6695798319327732,700.0571509599686,105,118,1293,23,True,120.53948974609375,73.5171890258789,142.8843536376953,0.7924773998479298
10.9.1.29,none,none,none,none,none,none,2019-10-24-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-24-19-05.jpg,14,True,4353.0,6185.0,0.7037995149555376,611.8472791910172,90,100,1287,26,True,106.0051040649414,65.90141296386719,142.7578125,0.7832701337708827
10.9.1.29,none,none,none,none,none,none,2019-10-24-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-24-19-05.jpg,15,True,5303.0,8524.5,0.6220892720980703,623.8132700920105,119,95,915,27,True,118.35767364501953,80.06370544433594,55.63785171508789,0.7364834596484425
10.9.1.29,none,none,none,none,none,none,2019-10-24-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-24-19-05.jpg,16,True,3172.0,4419.5,0.7177282498020138,386.43354642391205,89,74,842,23,True,85.30628204345703,65.36251068115234,88.20207214355469,0.6425904742772637
10.9.1.29,none,none,none,none,none,none,2019-10-24-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-24-19-05.jpg,18,True,3348.0,5055.5,0.6622490357036891,574.3840806484222,71,105,1162,24,True,95.0923080444336,59.285377502441406,9.2027006149292,0.7818625672321943
10.9.1.29,none,none,none,none,none,none,2019-10-24-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-24-19-05.jpg,19,True,3904.0,5796.0,0.673567977915804,459.3036036491394,83,94,762,26,True,97.88262939453125,67.83710479736328,34.36357498168945,0.7208939527841607
10.9.1.29,none,none,none,none,none,none,2019-10-24-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-24-19-05.jpg,20,True,3202.0,4810.0,0.6656964656964657,449.88939011096954,104,67,743,25,True,96.94415283203125,54.57577896118164,104.02729797363281,0.8264834494927367
10.9.1.29,none,none,none,none,none,none,2019-10-24-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-24-19-05.jpg,21,True,4711.0,7293.0,0.6459618812559988,563.5289993286133,115,107,789,22,True,117.0636215209961,83.2792739868164,125.7077407836914,0.7027854889219686
10.9.1.29,none,none,none,none,none,none,2019-10-24-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-24-19-05.jpg,22,True,2568.0,3371.5,0.7616787779919917,453.17186653614044,64,70,514,25,True,73.35582733154297,50.69625473022461,41.28733444213867,0.7227585972681189
10.9.1.29,none,none,none,none,none,none,2019-10-24-19-05,pos-153-001-003,none,none,none,none,none,./imgs/10.9.1.29_pos-153-001-003_2019-10-24-19-05.jpg,23,True,4244.0,6417.0,0.6613682406108774,484.5168067216873,88,115,1279,25,True,106.72315979003906,72.29901123046875,159.66961669921875,0.7355739463625696
